startTime,endTime,type,subtype,source,assetExternalIds,source,sourceId,WORKORDER_DESC,WORKORDER_TITLE,MODPROJECT_TITLE,PMPROGRAM_NUMBER,WORKORDER_NUMBER,WORKORDER_STATUS,WORKPACKAGE_NAME,MODPROJECT_NUMBER,WORKORDER_DUEDATE,WORKORDER_COSTCODE,WORKORDER_ISACTIVE,WORKPACKAGE_NUMBER,WORKORDER_STATUSDESC,WORKORDER_CREATEDDATE,WORKORDER_ITEMSYSTEMS,WORKORDER_PLANNEDSTART,WORKORDER_PRIORITYDESC,WORKORDER_SHUTDOWNDESC,WORKORDER_DURATIONHOURS,WORKORDER_INTERVALVALUE,WORKORDER_TYPEANDMETHOD,WORKORDER_COMPLETIONDATE,WORKORDER_MAITENANCETYPE,WORKORDER_SCHEDULEDSTART,WORKORDER_SUMACTUALHOURS,WORKORDER_DESTINATIONAREA,WORKORDER_FAILUREMODECODE,WORKORDER_FAILUREMODENAME,WORKORDER_NOOFREPAIRITEMS,WORKORDER_TISLOCATIONCODE,WORKORDER_TISLOCATIONNAME,WORKORDER_HASCHECKLISTITEM,WORKORDER_INTERVALTYPECODE,WORKORDER_INTERVALTYPENAME,WORKORDER_INTERVALTYPEUNIT,WORKORDER_ISSAFETYCRITICAL,WORKORDER_MAITENANCEMETHOD,WORKORDER_OBSERVMETHODCODE,WORKORDER_OBSERVMETHODNAME,WORKORDER_STATUSACTIVEFLAG,WORKORDER_SUMESTIMATEHOURS,WORKORDER_ITEMINVOLVEDAREAS,WORKORDER_REQMATERIALSTATUS,WORKORDER_STATUSISCANCELLED,WORKORDER_STATUSISCOMPLETED,WORKORDER_STATUSLASTCHANGED,WORKORDER_SUMREMAININGHOURS,WORKORDER_LEADDISCIPLINEDESC,WORKORDER_PERCENTAGEPROGRESS,WORKORDER_CONDITIONBEFORECODE,WORKORDER_CONDITIONBEFORENAME,WORKORDER_GENERATEDBYPMPROGRAM,WORKORDER_HASSAFETYCRITCALPROC,WORKORDER_RETURNMATERIALSTATUS
1516518000000,1516414442000.0,Workorder,VAL,akerbp-cdp,WMT:45-HV-92612-02;WMT:45-HV-92613-03;WMT:23-HV-96172-03;WMT:45-HV-92612-01;WMT:23-HV-96172-01;WMT:45-HV-92613-01;WMT:45-HV-92613-02;WMT:23-HV-96173-01;WMT:23-HV-96173-03;WMT:45-HV-92612-03;WMT:23-HV-96172-02;WMT:23-HV-96173-02,akerbp-cdp,2052081438799256,Inspeksjon av forriglinger og låste ventiler -PH ,PH(***)- *** AV INTERLOCK VENTILER (*** month),,PM-019523,FAO-132879,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-21T00:00:00,,NO,WPG-008333,Avsluttet,2017-11-09T13:19:16,"23,45,45,45,45,45,45,45,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23",2018-01-21T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,12,MAI - Fixed calender,2018-01-20T02:14:02,MAI,2018-01-21T07:00:00,7,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,7,"PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T33-02,PH,T33-02,PH,T33-02",No need,NO,YES,2018-01-20T02:14:02,0,Drift,100,,,YES,NO,No need
1516518000000,1516414442000.0,Workorder,VAL,akerbp-cdp,WMT:45-HV-92612-02;WMT:45-HV-92613-03;WMT:23-HV-96172-03;WMT:45-HV-92612-01;WMT:23-HV-96172-01;WMT:45-HV-92613-01;WMT:45-HV-92613-02;WMT:23-HV-96173-01;WMT:45-HV-92612-03;WMT:23-HV-96173-03;WMT:23-HV-96172-02;WMT:23-HV-96173-02,akerbp-cdp,2530181638130454,,PH(***)- *** AV INTERLOCK VENTILER (*** month),,PM-019523,FAO-132879,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-21T00:00:00,,,WPG-008333,Avsluttet,2017-11-09T13:19:16,,2018-01-21T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-01-20T02:14:02,MAI,2018-01-21T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-01-20T02:14:02,,Drift,,,,,,
1516950000000,1517118264000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101;WMT:23-PC-9109;WMT:23-CB-9104A;WMT:23-CB-9133;WMT:23-KB-9103;WMT:23-CB-9104B,akerbp-cdp,6909080625833435,,<PH> VEDLIKEHOLD AV SEAL GASS KOMPRESSOR FOR ***-KA-*** (*** mon,,PM-012424,FAO-132866,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-26T00:00:00,,,WPG-008333,Avsluttet,2017-11-09T13:19:14,,2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,,,MAI - Fixed calender,2018-01-28T05:44:24,MAI,2018-01-26T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-01-28T05:44:24,,Drift,,,,,,
1516950000000,1516954082000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,5528253487252292,,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-132869,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-24T00:00:00,,,WPG-008333,Avsluttet,2017-11-09T13:19:14,,2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-01-26T08:08:02,MAI,2018-01-26T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-01-26T08:08:02,,Mekanisk,,,,,,
1516950000000,1517118264000.0,Workorder,VAL,akerbp-cdp,WMT:23-PC-9109;WMT:23-KA-9101;WMT:23-CB-9104A;WMT:23-CB-9133;WMT:23-KB-9103;WMT:23-CB-9104B,akerbp-cdp,659144603910851,Vedlikehold av seal gass ***. for gass kompressor ***-KA-*** ,<PH> VEDLIKEHOLD AV SEAL GASS KOMPRESSOR FOR ***-KA-*** (*** mon,,PM-012424,FAO-132866,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-26T00:00:00,,NO,WPG-008333,Avsluttet,2017-11-09T13:19:14,"23,23,23,23,23,23",2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,12,MAI - Fixed calender,2018-01-28T05:44:24,MAI,2018-01-26T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02",No need,NO,YES,2018-01-28T05:44:24,0,Drift,100,,,YES,NO,No need
1516950000000,1516954082000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,6679282857684484,Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-132869,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-24T00:00:00,,NO,WPG-008333,Avsluttet,2017-11-09T13:19:14,"23,27,23,23,23",2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,3,MAI - Fixed calender,2018-01-26T08:08:02,MAI,2018-01-26T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2018-01-26T08:08:02,0,Mekanisk,100,,,YES,NO,No need
1517468400000,1517827459000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01,akerbp-cdp,4375517612951968,"ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ",<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month),,PM-016815,FAO-132557,600,ONSHORE CMR ***,,2018-03-02T00:00:00,,NO,WPG-009131,Avsluttet,2017-11-01T10:34:16,"00,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,90,90,84,84,84,84,60,60,60,60,60,60,60,60,60,60,60,60,60,45,45,32,32,27,23,23,23,13,13,11,11,11,11,60",2018-02-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2018-02-05T10:44:19,MAI,2018-02-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,6,",PH,M3-12,PH,M3-12,PH,M4-11,PH,L1,PH,L1,PH,L1,PH,M3-12,PH,M4-11,PH,M4-11,PH,M4-11,PH,M4-11,PH,M4-11,PH,M2,PH,M2-13,PH,M2-13,PH,M2,PH,M2-11,PH,M4-11,PH,M4-11,PH,L1,PH,M2-12,PH,L,PH,M2-13,PH,L,PH,L7,PH,L7,PH,M5,PH,M5-22,PH,L8,PH,L1,PH,M2-13,PH,M2-13,PH,M2-13,PH,M2-13,PH,U42-03,PH,U42-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,L1,PH,L1,PH,M2-11,PH,M3-11,PH,M3-11,PH,M3-11,PH,M3-11,PH,M3-11,PH,M5-23,PH,M2-13,PH,M3-12,PH,U11-02,PH,U11-02,PH,U12-02,PH,U12-02,PH,U32-02,PH,U32-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T24-02,PH,T23-02,PH,T34-02,PH,T34-02,PH,T14-01,PH,T13-01,IP,U10",No need,NO,YES,2018-02-05T10:44:19,0,Onshore,100,,,YES,NO,No need
1517468400000,1517827459000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01,akerbp-cdp,4372016025575193,,<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month),,PM-016815,FAO-132557,600,ONSHORE CMR ***,,2018-03-02T00:00:00,,,WPG-009131,Avsluttet,2017-11-01T10:34:16,,2018-02-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-02-05T10:44:19,MAI,2018-02-01T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-05T10:44:19,,Onshore,,,,,,
1517468400000,1518005150000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,akerbp-cdp,1021020872596899,ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ,<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month),,PM-016440,FAO-135259,600,ONSHORE CMR ***,,2018-03-02T00:00:00,,NO,WPG-009131,Avsluttet,2018-01-19T10:36:34,"00,46,46,65,65,65,65,65,65,65,65,65,65,65,65,65,47,47,47,47,47,80,80,85,85,85,85,85,85,85,85,85,85,84,84,81,81,81,81,65,65,60,60,48,48,47,47,47,47,47,45,45,45,45,40,40,40,32,32,31,31,31,31,27,27,27,23,23,23,23,23,23,23,23,23,13,13,13,13,11,11,11,11,11,11,11,11,60,46,46,46,18,18,18,18,18,18,18,18,18,18,18,18",2018-02-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2018-02-07T12:05:50,MAI,2018-02-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,42,",IP,U20,IP,U20,PH,M5,PH,M5,PH,T,PH,M5,PH,L8,PH,L8,PH,L8,PH,L8,PH,L8,PH,L7,PH,L7,PH,L7,PH,M5,PH,M5,PH,M5,PH,M5,PH,L8,PH,L8,IP,U10,IP,U10,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T04-02,PH,T14-02,PH,T15-02,PH,T15-02,PH,U12-02,PH,U12-02,PH,U02-02,PH,U02-02,PH,T04-02,PH,T04-02,PH,M3,PH,M5,PH,U11-02,PH,U11-02,PH,U12-03,PH,U12-01,PH,T14-03,PH,U11-03,PH,U11-03,PH,U12-03,PH,U12-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,T14-03,PH,U32-03,PH,U32-03,PH,T43-01,PH,T43-01,PH,T04-03,PH,T04-03,PH,T14-02,PH,T14-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T24-02,PH,T23-03,PH,T23-02,PH,T23-03,PH,T34-02,PH,T34-03,PH,T34-02,PH,T34-03,PH,T14-01,PH,T14-01,PH,T13-01,PH,T13-01,IP,U10,IP,U20,IP,U20,IP,U20,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10",No need,NO,YES,2018-02-07T12:05:50,0,Onshore,100,,,YES,NO,No need
1517468400000,1518005150000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,akerbp-cdp,8846917355020832,,<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month),,PM-016440,FAO-135259,600,ONSHORE CMR ***,,2018-03-02T00:00:00,,,WPG-009131,Avsluttet,2018-01-19T10:36:34,,2018-02-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-02-07T12:05:50,MAI,2018-02-01T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-07T12:05:50,,Onshore,,,,,,
1518073200000,1518033788000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,6364173779931236,"Drenering av lube oil ***,***,*** og *** trinn kompressor seal.  Drenering av lube oil kompressorer ***,***,*** og *** trinn","DRENERING AV LUBE OIL ***,***,*** OG *** TRINN KOMPRESSOR SEAL (*** month",,PM-021671,FAO-135485,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-02T00:00:00,,NO,WPG-008334,Avsluttet,2018-02-01T07:22:11,"23,27,23,23,23",2018-02-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2018-02-07T20:03:08,MAI,2018-02-08T07:00:00,2,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,2,",PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2018-02-07T20:03:08,0,Drift,100,,,YES,NO,No need
1518073200000,1518033788000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,8823017001271939,,"DRENERING AV LUBE OIL ***,***,*** OG *** TRINN KOMPRESSOR SEAL (*** month",,PM-021671,FAO-135485,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-02T00:00:00,,,WPG-008334,Avsluttet,2018-02-01T07:22:11,,2018-02-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,,,MAI - Fixed calender,2018-02-07T20:03:08,MAI,2018-02-08T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-07T20:03:08,,Drift,,,,,,
1518073200000,1518373761000.0,Workorder,VAL,akerbp-cdp,WMT:23-XX-9114,akerbp-cdp,4014556334623952,Det er *** *** *** *** samt en *** på NDE motor. *** feilsøking som startet på KAO-***,*** *** *** STG ***. ,,,KAO-160207,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-25T00:00:00,,NO,WPG-008334,Avsluttet,2018-01-25T09:42:17,"23,23,23",2018-02-03T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,0,,MAI - Corrective,2018-02-11T18:29:21,MAI,2018-02-08T07:00:00,30,,***,Parameteravvik,0,VAL,Valhall plattform,NO,,,,NO,COR,***,Korrektivt vedlikehold,NOTACTIVE,26,"PH,T43-02,PH,T43-02,PH,T43-02",No need,NO,YES,2018-02-11T18:29:21,0,Mekanisk,100,SICK,Syk / Sick - Alvorlig feil /  Degraded Failure,NO,NO,No need
1518073200000,1518373761000.0,Workorder,VAL,akerbp-cdp,WMT:23-XX-9114,akerbp-cdp,7943458219002386,,*** *** *** STG ***. ,,,KAO-160207,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-03-25T00:00:00,,,WPG-008334,Avsluttet,2018-01-25T09:42:17,,2018-02-03T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,,,MAI - Corrective,2018-02-11T18:29:21,MAI,2018-02-08T07:00:00,,,***,Parameteravvik,,VAL,Valhall plattform,,,,,NO,,***,Korrektivt vedlikehold,,,,,,YES,2018-02-11T18:29:21,,Mekanisk,,SICK,Syk / Sick - Alvorlig feil /  Degraded Failure,,,
1518678000000,1518881448000.0,Workorder,VAL,akerbp-cdp,WMT:45-PSV-92613,akerbp-cdp,4136379895778561,,<PH> INSPEKSJON AV PSV (*** month),,PM-011593,IAO-033742,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-18T00:00:00,,,WPG-008335,Avsluttet,2017-09-01T15:00:05,,2017-11-21T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Evaluated,2018-02-17T15:30:48,MAI,2018-02-15T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-17T15:30:48,,Mekanisk,,,,,,
1518678000000,1518881448000.0,Workorder,VAL,akerbp-cdp,WMT:45-PSV-92613,akerbp-cdp,407976448201947,Inspeksjon av PSV ,<PH> INSPEKSJON AV PSV (*** month),,PM-011593,IAO-033742,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-18T00:00:00,,NO,WPG-008335,Avsluttet,2017-09-01T15:00:05,"45,45,45",2017-11-21T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,36,MAI - Evaluated,2018-02-17T15:30:48,MAI,2018-02-15T07:00:00,28,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,28,"PH,T33-02,PH,T33-02,PH,T33-02",No need,NO,YES,2018-02-17T15:30:48,0,Mekanisk,100,,,YES,NO,No need
1519282800000,1519636537000.0,Workorder,VAL,akerbp-cdp,WMT:23-PSV-92540,akerbp-cdp,3039813800289516,INSPEKSJON AV PSV ,***. *** <PH> INSPEKSJON AV PSV (*** MONTH),,PM-013353,IAO-033702,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-28T00:00:00,,NO,WPG-008335,Avsluttet,2017-09-01T14:47:53,"23,23,23",2017-12-01T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,24,MAI - Evaluated,2018-02-26T09:15:37,MAI,2018-02-22T07:00:00,64,"VALHALL PH, MECHANICAL",,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,64,"PH,T43-02,PH,T43-02,PH,T43-02",At destination,NO,YES,2018-02-26T09:15:37,0,Mekanisk,100,,,YES,NO,No need
1519282800000,1519804251000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDP-92501A;WMT:23-EZSH-92501A;WMT:23-EZSL-92501A;WMT:23-EXY-92501A-03;WMT:23-EXY-92501A-05;WMT:23-ESDV-92501A;WMT:23-EPV-92501A;WMT:23-EZSM-92501A;WMT:23-PT-92501A-11;WMT:23-HS-92501A-05,akerbp-cdp,1869730683756520,,<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month),,PM-014063,FAO-132911,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-04-25T00:00:00,,,WPG-008335,Avsluttet,2017-11-09T13:19:53,,2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Fixed calender,2018-02-28T07:50:51,MAI,2018-02-22T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-28T07:50:51,,Automasjon,,,,,,
1519282800000,1519804251000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDP-92501A;WMT:23-EZSH-92501A;WMT:23-EZSL-92501A;WMT:23-EXY-92501A-03;WMT:23-EXY-92501A-05;WMT:23-EPV-92501A;WMT:23-ESDV-92501A;WMT:23-EZSM-92501A;WMT:23-PT-92501A-11;WMT:23-HS-92501A-05,akerbp-cdp,6082277377049667,Funksjonstest av ESDV ventil ,<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month),,PM-014063,FAO-132911,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-04-25T00:00:00,,NO,WPG-008335,Avsluttet,2017-11-09T13:19:53,"23,23,23,23,23,23,23,23,23,23,23",2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,36,MAI - Fixed calender,2018-02-28T07:50:51,MAI,2018-02-22T07:00:00,8,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,8,"PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02",No need,NO,YES,2018-02-28T07:50:51,0,Automasjon,100,,,YES,NO,No need
1519282800000,1519634945000.0,Workorder,VAL,akerbp-cdp,WMT:23-PSV-92541,akerbp-cdp,1492461105118074,,***. *** <PH> INSPEKSJON AV PSV (*** MONTH),,PM-013354,IAO-033714,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-28T00:00:00,,,WPG-008335,Avsluttet,2017-09-01T14:49:59,,2017-12-01T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Evaluated,2018-02-26T08:49:05,MAI,2018-02-22T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-26T08:49:05,,Mekanisk,,,,,,
1519282800000,1519636537000.0,Workorder,VAL,akerbp-cdp,WMT:23-PSV-92540,akerbp-cdp,8762301309091435,,***. *** <PH> INSPEKSJON AV PSV (*** MONTH),,PM-013353,IAO-033702,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-28T00:00:00,,,WPG-008335,Avsluttet,2017-09-01T14:47:53,,2017-12-01T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Evaluated,2018-02-26T09:15:37,MAI,2018-02-22T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-26T09:15:37,,Mekanisk,,,,,,
1519282800000,1519804240000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-PT-92551A-11;WMT:23-EPV-92551A;WMT:23-EXY-92551A-05;WMT:23-EZSM-92551A;WMT:23-EXY-92551A-03;WMT:23-EZSH-92551A;WMT:23-EZSL-92551A;WMT:23-ESDP-92551A;WMT:23-HS-92551A-05,akerbp-cdp,1221878036602927,,<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month),,PM-014064,FAO-132912,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-04-25T00:00:00,,,WPG-008335,Avsluttet,2017-11-09T13:19:53,,2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Fixed calender,2018-02-28T07:50:40,MAI,2018-02-22T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-28T07:50:40,,Automasjon,,,,,,
1519282800000,1519804262000.0,Workorder,VAL,akerbp-cdp,WMT:23-EPV-92551B;WMT:23-EXY-92551B-03;WMT:23-EZSL-92551B;WMT:23-EXY-92551B-05;WMT:23-HS-92551B-05;WMT:23-ESDP-92551B;WMT:23-PT-92551B-11;WMT:23-EZSH-92551B;WMT:23-ESDV-92551B,akerbp-cdp,3843474848688049,Funksjonstest av ESDV ventil ,<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month),,PM-014062,FAO-132910,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-04-25T00:00:00,,NO,WPG-008335,Avsluttet,2017-11-09T13:19:53,"23,23,23,23,23,23,23,23,23,23",2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,36,MAI - Fixed calender,2018-02-28T07:51:02,MAI,2018-02-22T07:00:00,8,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,8,"PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02",No need,NO,YES,2018-02-28T07:51:02,0,Automasjon,100,,,YES,NO,No need
1519282800000,1519804262000.0,Workorder,VAL,akerbp-cdp,WMT:23-EPV-92551B;WMT:23-EXY-92551B-03;WMT:23-EZSL-92551B;WMT:23-EXY-92551B-05;WMT:23-HS-92551B-05;WMT:23-ESDP-92551B;WMT:23-PT-92551B-11;WMT:23-ESDV-92551B;WMT:23-EZSH-92551B,akerbp-cdp,8062677102460522,,<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month),,PM-014062,FAO-132910,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-04-25T00:00:00,,,WPG-008335,Avsluttet,2017-11-09T13:19:53,,2018-01-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,,,MAI - Fixed calender,2018-02-28T07:51:02,MAI,2018-02-22T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-28T07:51:02,,Automasjon,,,,,,
1519282800000,1519286660000.0,Workorder,VAL,akerbp-cdp,WMT:45-PSV-92612,akerbp-cdp,3667065374496820,,<PH> INSPEKSJON AV PSV (*** month),,PM-011596,IAO-033743,600,TUR *** UKE ***-*** (***.***-***.***) ***,,2018-02-18T00:00:00,,,WPG-008335,Avsluttet,2017-09-01T15:00:05,,2017-11-21T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Hovedutstyrs nedstengning,,,MAI - Evaluated,2018-02-22T08:04:20,MAI,2018-02-22T07:00:00,,,,,,VAL,Valhall plattform,,MONTH,,,NO,,,,,,,,,YES,2018-02-22T08:04:20,,Mekanisk,,,,,,
