"key","isCompleted","plannedStart","externalId","isSafetyCritical","workPackageNumber","endTime","status","durationHours","workOrderNumber","title","percentageProgress","startTime","actualHours","description","isCancelled","isActive","priorityDescription","dueDate","createdDate","programNumber"
"FAO-099902","true","2015-01-01T00:00:00","FAO-099902","NO","WPG-007230","1421232212000","600","0","FAO-099902","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1420095600000","42","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-01-30T00:00:00","2014-11-13T21:53:58","PM-016440"
"FAO-100300","true","2015-01-26T00:00:00","FAO-100300","NO","WPG-006685","1423560828000","600","0","FAO-100300","<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month)","100","1423551600000","6","Funksjonstest av ESDV ventil ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-03-26T00:00:00","2014-11-14T21:45:45","PM-014063"
"FAO-102081","true","2015-03-19T00:00:00","FAO-102081","NO","WPG-006688","1427734115000","600","0","FAO-102081","<PH> VEDLIKEHOLD AV BLOW DOWN VENTILER (*** month)","100","1427353200000","42","Vedlikehold av Blow Down ventiler ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-05-17T00:00:00","2015-02-06T20:59:12","PM-013901"
"FAO-103376","true","2015-07-01T00:00:00","FAO-103376","NO","WPG-007230","1436366031000","600","0","FAO-103376","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1435734000000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-07-30T00:00:00","2015-03-25T10:01:14","PM-016440"
"FAO-103400","true","2015-06-01T00:00:00","FAO-103400","NO","WPG-007230","1433514943000","600","0","FAO-103400","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","100","1433142000000","","ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-06-30T00:00:00","2015-03-25T10:01:18","PM-016815"
"FAO-108308","true","2015-11-01T00:00:00","FAO-108308","NO","WPG-007230","1447318931000","600","0","FAO-108308","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1446361200000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-11-30T00:00:00","2015-09-04T08:55:03","PM-016440"
"FAO-110424","true","2016-01-26T00:00:00","FAO-110424","NO","WPG-006802","1453055561000","600","0","FAO-110424","<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month)","100","1453791600000","4","Smøreoljeprøve kompressorer  ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-02-24T00:00:00","2015-11-03T17:51:47","PM-014055"
"FAO-111828","true","2016-03-01T00:00:00","FAO-111828","NO","WPG-007761","1458062774000","600","0","FAO-111828","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1456815600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-03-30T00:00:00","2015-12-15T12:50:38","PM-016440"
"FAO-113694","true","2016-04-17T00:00:00","FAO-113694","NO","WPG-007761","1461769255000","600","0","FAO-113694","<PH> CMR FOR SKF (*** month)","100","1460876400000","","ONSHORE JOB - Condition Monitoring Program (CMP) for SKF for Oil Analysis and SW Pumps Vibration ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-05-16T00:00:00","2016-02-16T11:09:09","PM-016456"
"FAO-115095","false","2016-06-01T00:00:00","FAO-115095","NO","WPG-007761","1467244800000","900","0","FAO-115095","<PH> CMR FOR ***-MAP, ON-OFF VALVES  (*** month)","0","1464764400000","","ONSHORE JOB - Condition Monitoring Program (CMP) for SCORE for Critical ESD Valves & Actuators (***-MAP) ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-06-30T00:00:00","2016-04-01T09:15:14","PM-016450"
"FAO-115134","false","2016-05-12T00:00:00","FAO-115134","NO","WPG-006811","1465516800000","900","0","FAO-115134","***, DETEKSJON AV GASSLEKKASJER (*** month)","0","1463641200000","","INSPEKSJON AV VALHALL FOR GASSLEKKASJER ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-06-10T00:00:00","2016-04-01T10:14:51","PM-014545"
"FAO-119613","true","2016-11-01T00:00:00","FAO-119613","NO","WPG-007761","1480512880000","600","0","FAO-119613","<PH> CMR FOR ***-MAP, ON-OFF VALVES  (*** month)","100","1477983600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for SCORE for Critical ESD Valves & Actuators (***-MAP) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-11-30T00:00:00","2016-08-19T10:54:09","PM-016450"
"FAO-119618","true","2016-12-01T00:00:00","FAO-119618","NO","WPG-007761","1481801832000","600","0","FAO-119618","<PH> CMR FOR ***-MAP, ON-OFF VALVES  (*** month)","100","1480575600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for SCORE for Critical ESD Valves & Actuators (***-MAP) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-12-30T00:00:00","2016-08-19T10:54:37","PM-016450"
"FAO-120795","true","2017-01-01T00:00:00","FAO-120795","NO","WPG-008421","1484651105000","600","0","FAO-120795","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1483254000000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-01-30T00:00:00","2016-10-11T10:04:33","PM-016440"
"FAO-126324","true","2017-08-06T00:00:00","FAO-126324","NO","WPG-008136","1505982077000","600","null","FAO-126324","*** <PH> INSTRUMENTERING *** *** (*** MONTH)","null","1505822400000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-11-03T00:00:00","2017-04-11T13:03:45","PM-012416"
"FAO-131579","false","2018-08-05T00:00:00","FAO-131579","YES","WPG-008843","null","300","null","FAO-131579","*** <PH> SIKKERHETSKRITISK ***. SYSTEM *** (*** MONTH)","null","1529686800000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-10-03T00:00:00","2017-10-05T15:08:13","PM-016645"
"FAO-132557","true","2018-02-01T00:00:00","FAO-132557","NO","WPG-009131","1517827459000","600","null","FAO-132557","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","null","1517468400000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-03-02T00:00:00","2017-11-01T10:34:16","PM-016815"
"FAO-132909","true","2018-01-26T00:00:00","FAO-132909","NO","WPG-008335","1519804280000","600","0","FAO-132909","<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month)","100","1519282800000","8","Funksjonstest av ESDV ventil ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-04-25T00:00:00","2017-11-09T13:19:53","PM-014060"
"FAO-132912","true","2018-01-26T00:00:00","FAO-132912","NO","WPG-008335","1519804240000","600","0","FAO-132912","<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month)","100","1519282800000","8","Funksjonstest av ESDV ventil ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-04-25T00:00:00","2017-11-09T13:19:53","PM-014064"
"FAO-135268","true","2018-05-01T00:00:00","FAO-135268","NO","WPG-009131","1525881509000","600","null","FAO-135268","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","null","1525158000000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-05-30T00:00:00","2018-01-24T08:45:22","PM-016815"
"FAO-135784","true","2018-04-16T00:00:00","FAO-135784","NO","WPG-008343","1528905550000","600","0","FAO-135784","<PH> *** - *** - *** *** (*** month)","100","1528354800000","21","Vedlikehold av ***-/*** for kompressor ***-KA-*** ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-07-14T00:00:00","2018-02-01T09:33:44","PM-012509"
"FAO-136958","true","2018-05-10T00:00:00","FAO-136958","NO","WPG-008345","1531858740000","600","0","FAO-136958","<PH> SAMPLING EX - INSTRUMENT - *** DECK *** (T3) - *** ","100","1531378800000","30","Sampling EX - Instrument - *** Deck Production (T33) - *** Sampling EX - Instrument - *** Deck Production (T33) - ***","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-08-07T00:00:00","2018-04-04T08:48:29","PM-019381"
"FAO-137074","true","2018-05-25T00:00:00","FAO-137074","NO","WPG-008347","1533405023000","600","0","FAO-137074","<PH> SAMPLING EX - INSTRUMENT - *** DECK *** (T43) - *** (***","100","1533193200000","36","Sampling EX - Instrument - *** Deck Production (T43) - *** Sampling EX - Instrument - *** Deck Production (T43) - ***","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-08-22T00:00:00","2018-04-04T08:51:45","PM-019391"
"FAO-137431","false","2018-07-01T00:00:00","FAO-137431","YES","WPG-008344","null","290","null","FAO-137431","COND.MON FOR CRITICAL ESD & *** VALVES (*** month)","null","1530428400000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-07-30T00:00:00","2018-04-04T09:02:02","PM-016450"
"FAO-139623","true","2018-09-01T00:00:00","FAO-139623","NO","WPG-009131","1537445347000","600","0","FAO-139623","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1535785200000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-09-30T00:00:00","2018-06-18T08:46:19","PM-016440"
"FAO-141183","true","2019-08-06T00:00:00","FAO-141183","NO","WPG-006660","1559841479000","600","0","FAO-141183","*** <PH> ***. OG *** AV ESDV VENTIL (*** MONTH)","100","1559473200000","18","***- og *** av ESDV ventil ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-11-03T00:00:00","2018-08-28T10:27:02","PM-014061"
"FAO-141200","true","2019-08-05T00:00:00","FAO-141200","NO","WPG-006660","1559938593000","600","0","FAO-141200","*** <PH> SIKKERHETSKRITISK INSTRUMENTERING SYSTEM *** (","100","1559804400000","150","Funksjonstest av sikkerhetskritisk instrumentering system *** *** og rutiner *** - Suppress ***","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-11-02T00:00:00","2018-08-28T10:27:02","PM-016645"
"FAO-142079","true","2018-11-12T00:00:00","FAO-142079","NO","WPG-008354","1541817602000","600","0","FAO-142079","PH (***) - *** AV LÅSTE VENTILER (*** month)","100","1542006000000","3","Inspeksjon av låste ventiler mhp Locked Open (LO), Locked Closed (LC), Car Seal Open (CSO) og Car Seal Closed (CSC). (Tubingventiler på trykktransmitterne skal sjekkes) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-01-10T00:00:00","2018-09-05T11:37:24","PM-019454"
"FAO-143796","true","2019-01-26T00:00:00","FAO-143796","NO","WPG-009703","1547771285000","600","0","FAO-143796","<PH> VEDLIKEHOLD AV SEAL GASS KOMPRESSOR FOR ***-KA-*** (*** mon","100","1547881200000","4","Vedlikehold av seal gass ***. for gass kompressor ***-KA-*** ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-03-26T00:00:00","2018-11-05T13:29:13","PM-012424"
"FAO-144780","true","2019-03-01T00:00:00","FAO-144780","NO","WPG-009220","1553862179000","600","0","FAO-144780","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1551423600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-03-30T00:00:00","2018-11-20T12:43:28","PM-016440"
"FAO-147638","true","2019-03-05T00:00:00","FAO-147638","NO","WPG-009707","1552512647000","600","0","FAO-147638","SJEKK AV *** LEKKASJE (*** ***)","100","1552460400000","2","Sjekk av *** Lekkasje ***  ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-04-03T00:00:00","2019-03-05T15:08:49","PM-022178"
"FAO-147644","true","2019-04-01T00:00:00","FAO-147644","NO","WPG-009220","1554478387000","600","0","FAO-147644","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","100","1554102000000","","ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-04-30T00:00:00","2019-03-06T08:23:34","PM-016815"
"FAO-147650","true","2019-07-01T00:00:00","FAO-147650","NO","WPG-009220","1564129036000","600","0","FAO-147650","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","100","1561964400000","","ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-07-30T00:00:00","2019-03-06T08:25:14","PM-016815"
"FAO-147781","true","2019-04-30T00:00:00","FAO-147781","NO","WPG-009710","1556954642000","600","0","FAO-147781","SJEKK AV *** LEKKASJE (*** ***)","100","1556607600000","12","Sjekk av *** Lekkasje ***  ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-05-29T00:00:00","2019-03-06T08:40:22","PM-022178"
"FAO-147936","false","2019-07-02T00:00:00","FAO-147936","NO","WPG-009717","1564531200000","900","0","FAO-147936","SJEKK AV *** LEKKASJE (*** ***)","0","1562914800000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-07-31T00:00:00","2019-03-06T08:43:03","PM-022178"
"FAO-150556","false","2019-09-17T00:00:00","FAO-150556","NO","WPG-009720","1571184000000","900","0","FAO-150556","SJEKK AV *** LEKKASJE (*** ***)","0","1568703600000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-10-16T00:00:00","2019-07-05T14:59:27","PM-022178"
"FAO-150557","false","2019-09-24T00:00:00","FAO-150557","NO","WPG-009720","1571788800000","900","0","FAO-150557","SJEKK AV *** LEKKASJE (*** ***)","0","1569308400000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-10-23T00:00:00","2019-07-05T14:59:27","PM-022178"
"FAO-150929","false","2019-10-29T00:00:00","FAO-150929","NO","WPG-009723","1574812800000","900","0","FAO-150929","SJEKK AV *** LEKKASJE (*** ***)","0","1572332400000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-11-27T00:00:00","2019-07-05T15:07:16","PM-022178"
"FAO-152847","true","2019-12-01T00:00:00","FAO-152847","NO","WPG-009220","1575294151000","600","0","FAO-152847","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1575183600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-12-30T00:00:00","2019-09-23T09:09:53","PM-016440"
"FAO-152853","false","2019-12-01T00:00:00","FAO-152853","NO","WPG-009220","1577664000000","900","0","FAO-152853","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","0","1575183600000","","ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-12-30T00:00:00","2019-09-23T09:09:53","PM-016815"
"FAO-153038","false","2020-07-01T00:00:00","FAO-153038","YES","WPG-009880","1596067200000","290","42","FAO-153038","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","0","1593586800000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-07-30T00:00:00","2019-09-23T09:17:51","PM-016440"
"FAO-153050","false","2020-03-01T00:00:00","FAO-153050","YES","WPG-009880","1585526400000","290","6","FAO-153050","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","0","1583046000000","","ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-03-30T00:00:00","2019-09-23T09:17:54","PM-016815"
"FAO-154420","false","2020-08-06T00:00:00","FAO-154420","YES","WPG-010001","1601769600000","275","6","FAO-154420","*** <PH> ***. OG *** AV ESDV VENTIL (*** MONTH)","0","1596697200000","","***- og *** av ESDV ventil ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-10-04T00:00:00","2019-11-05T14:13:00","PM-014061"
"FAO-154519","false","2020-01-11T00:00:00","FAO-154519","NO","WPG-010502","1581206400000","300","1","FAO-154519","*** VENTILER: KONTROLL AV *** (*** month)","0","1579330800000","","Alle *** Anti-surge ventilene har dårlig historikk *** forhold til lekkasje *** ***:   Kontroll av *** *** ***. ","false","true","Kan føre til produksjonsstans (utføres innen *** dager)","2020-02-09T00:00:00","2019-11-12T11:25:51","PM-022280"
"FAO-155234","false","2020-01-26T00:00:00","FAO-155234","NO","WPG-010503","1582502400000","300","4","FAO-155234","<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month)","0","1581231600000","","Smøreoljeprøve kompressorer  ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-02-24T00:00:00","2019-11-29T09:58:26","PM-014055"
"FAO-155258","false","2020-01-21T00:00:00","FAO-155258","NO","WPG-010503","1584662400000","275","7","FAO-155258","PH(***)- *** AV INTERLOCK VENTILER (*** month)","0","1580799600000","","Inspeksjon av forriglinger og låste ventiler -PH ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-03-20T00:00:00","2019-11-29T09:58:27","PM-019523"
